ParticipantID,ScenarioMode,Date & Time
10,Competitive,11-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
11-04-2025 16:01:45,144,73,16.3,114
11-04-2025 16:01:46,133,73,15.7,114
11-04-2025 16:01:47,153,74,16.8,117
11-04-2025 16:01:48,153,74,16.8,117
11-04-2025 16:01:49,122,73.5,15.2,118
11-04-2025 16:01:50,117,72.5,15,118
11-04-2025 16:01:51,156,71.5,16.8,117
11-04-2025 16:01:52,156,71.5,16.8,116
11-04-2025 16:01:53,129,70,15.4,116
11-04-2025 16:01:54,144,69,16.3,116
11-04-2025 16:01:55,150,69,16.6,117
11-04-2025 16:01:56,150,69,16.6,118
11-04-2025 16:01:57,197,70.5,18.6,119
11-04-2025 16:01:58,170,73,17.4,120
11-04-2025 16:01:59,170,73,17.4,120
11-04-2025 16:02:00,133,75,15.7,122
11-04-2025 16:02:01,152,75.5,16.6,123
11-04-2025 16:02:02,131,76,15.7,124
11-04-2025 16:02:03,131,76,15.7,125
11-04-2025 16:02:04,114,75,14.8,126
11-04-2025 16:02:05,122,73.5,15.2,126
11-04-2025 16:02:06,154,73,16.8,127
11-04-2025 16:02:07,181,73.5,17.9,127
11-04-2025 16:02:08,126,76,15.4,127
11-04-2025 16:02:09,154,74,16.8,126
11-04-2025 16:02:10,154,74,16.8,126
11-04-2025 16:02:11,156,75,16.8,126
11-04-2025 16:02:12,142,74.5,16.1,127
11-04-2025 16:02:13,159,74.5,17,127
11-04-2025 16:02:14,165,75.5,17.2,127
11-04-2025 16:02:15,133,75.5,15.7,127
11-04-2025 16:02:16,132,75.5,15.7,127
11-04-2025 16:02:17,152,75,16.6,128
11-04-2025 16:02:18,152,75,16.6,127
11-04-2025 16:02:19,124,74.5,15.2,127
11-04-2025 16:02:20,148,74,16.6,126
11-04-2025 16:02:21,148,74,16.6,126
11-04-2025 16:02:22,137,73.5,15.9,126
11-04-2025 16:02:23,137,73,15.9,127
11-04-2025 16:02:24,160,73,17,127
11-04-2025 16:02:25,167,73.5,17.2,128
11-04-2025 16:02:26,147,74.5,16.3,128
11-04-2025 16:02:27,147,74.5,16.3,129
11-04-2025 16:02:28,140,74.5,16.1,130
11-04-2025 16:02:29,154,76,16.8,131
11-04-2025 16:02:30,154,76,16.8,131
11-04-2025 16:02:31,161,78,17,132
11-04-2025 16:02:32,147,80,16.3,132
11-04-2025 16:02:33,147,80,16.3,132
11-04-2025 16:02:34,105,79,14.3,132
11-04-2025 16:02:35,140,78,16.1,132
11-04-2025 16:02:36,128,78,15.4,132
11-04-2025 16:02:37,129,76.5,15.4,133
11-04-2025 16:02:38,129,76.5,15.4,133
11-04-2025 16:02:39,195,75.5,18.3,133
11-04-2025 16:02:40,174,76,17.7,134
11-04-2025 16:02:41,181,76.5,17.9,135
11-04-2025 16:02:42,181,76.5,17.9,135
11-04-2025 16:02:43,159,76.5,17,136
11-04-2025 16:02:44,148,76.5,16.6,136
11-04-2025 16:02:45,166,76,17.2,137
11-04-2025 16:02:46,156,76,16.8,137
11-04-2025 16:02:47,156,76,16.8,137
11-04-2025 16:02:48,168,76.5,17.2,137
11-04-2025 16:02:49,173,77.5,17.4,137
11-04-2025 16:02:50,147,77.5,16.3,138
11-04-2025 16:02:51,147,77.5,16.3,138
11-04-2025 16:02:52,149,77,16.6,138
11-04-2025 16:02:53,166,78,17.2,139
11-04-2025 16:02:54,166,78,17.2,139
11-04-2025 16:02:55,148,78.5,16.6,139
11-04-2025 16:02:56,138,77,15.9,140
11-04-2025 16:02:57,138,77,15.9,140
11-04-2025 16:02:58,203,76,18.8,140
11-04-2025 16:02:59,191,77.5,18.3,140
11-04-2025 16:03:00,141,78.5,16.1,141
11-04-2025 16:03:01,160,78,17,142
11-04-2025 16:03:02,160,78,17,141
11-04-2025 16:03:03,168,79,17.2,140
11-04-2025 16:03:04,150,79.5,16.6,140
11-04-2025 16:03:05,157,79,16.8,139
11-04-2025 16:03:06,160,79,17,139
11-04-2025 16:03:07,160,79,17,139
11-04-2025 16:03:08,170,79,17.4,139
11-04-2025 16:03:09,152,78.5,16.6,139
11-04-2025 16:03:10,153,78,16.8,139
11-04-2025 16:03:11,171,78,17.4,139
11-04-2025 16:03:12,171,78,17.4,139
11-04-2025 16:03:13,161,78,17,139
11-04-2025 16:03:14,162,77.5,17,139
11-04-2025 16:03:15,157,77.5,16.8,139
11-04-2025 16:03:16,157,77.5,16.8,139
11-04-2025 16:03:17,152,78,16.6,140
11-04-2025 16:03:18,143,77.5,16.3,140
11-04-2025 16:03:19,153,77,16.8,140
11-04-2025 16:03:20,181,78,17.9,140
11-04-2025 16:03:21,181,78,17.9,141
11-04-2025 16:03:22,155,79.5,16.8,141
11-04-2025 16:03:23,152,80,16.6,141
11-04-2025 16:03:24,152,80,16.6,142
11-04-2025 16:03:25,167,80,17.2,142
11-04-2025 16:03:26,172,80.5,17.4,144
11-04-2025 16:03:27,151,81,16.6,144
11-04-2025 16:03:28,151,81,16.6,144
11-04-2025 16:03:29,143,78.5,16.3,145
11-04-2025 16:03:30,163,78,17,145
