ParticipantID,ScenarioMode,Date & Time
10,Baseline,09-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
09-04-2025 16:12:10,120,71.5,15,111
09-04-2025 16:12:11,186,66,18.1,111
09-04-2025 16:12:12,241,67,19.9,112
09-04-2025 16:12:13,258,71.5,20.6,112
09-04-2025 16:12:14,258,71.5,20.6,111
09-04-2025 16:12:15,165,80.5,17.2,111
09-04-2025 16:12:16,65,83,11.4,111
09-04-2025 16:12:17,38,79,8.7,111
09-04-2025 16:12:18,38,79,8.7,111
09-04-2025 16:12:19,71,74,11.9,110
09-04-2025 16:12:20,109,70,14.5,110
09-04-2025 16:12:21,156,66.5,16.8,110
09-04-2025 16:12:22,201,67.5,18.6,110
09-04-2025 16:12:23,120,67.5,15,110
09-04-2025 16:12:24,120,67.5,15,110
09-04-2025 16:12:25,125,61,15.4,112
09-04-2025 16:12:26,194,61,18.3,112
09-04-2025 16:12:27,243,65,20.1,113
09-04-2025 16:12:28,197,68.5,18.6,113
09-04-2025 16:12:29,197,68.5,18.6,113
09-04-2025 16:12:30,150,73.5,16.6,114
09-04-2025 16:12:31,128,76.5,15.4,114
09-04-2025 16:12:32,128,76.5,15.4,114
09-04-2025 16:12:33,118,76,15,114
09-04-2025 16:12:34,163,74.5,17,115
09-04-2025 16:12:35,182,74.5,17.9,115
09-04-2025 16:12:36,182,74.5,17.9,116
09-04-2025 16:12:37,153,75.5,16.8,116
09-04-2025 16:12:38,154,75,16.8,116
09-04-2025 16:12:39,162,75.5,17,116
09-04-2025 16:12:40,141,75,16.1,115
09-04-2025 16:12:41,159,74,17,115
09-04-2025 16:12:42,161,74,17,114
09-04-2025 16:12:43,161,74,17,114
09-04-2025 16:12:44,156,73.5,16.8,114
09-04-2025 16:12:45,163,73.5,17,114
09-04-2025 16:12:46,165,73.5,17.2,114
09-04-2025 16:12:47,165,73.5,17.2,114
09-04-2025 16:12:48,163,74,17,115
09-04-2025 16:12:49,137,74,15.9,115
09-04-2025 16:12:50,137,74,15.9,115
09-04-2025 16:12:51,144,73,16.3,116
09-04-2025 16:12:52,161,72,17,116
09-04-2025 16:12:53,191,72.5,18.3,116
09-04-2025 16:12:54,163,74,17,116
09-04-2025 16:12:55,156,74,16.8,116
09-04-2025 16:12:56,156,74,16.8,116
09-04-2025 16:12:57,132,73,15.7,117
09-04-2025 16:12:58,148,72,16.6,117
09-04-2025 16:12:59,177,72,17.7,118
09-04-2025 16:13:00,177,72.5,17.7,118
09-04-2025 16:13:01,173,74,17.4,119
09-04-2025 16:13:02,173,74,17.4,119
09-04-2025 16:13:03,145,73.5,16.3,119
09-04-2025 16:13:04,150,73,16.6,119
09-04-2025 16:13:05,150,73,16.6,120
09-04-2025 16:13:06,163,71.5,17,120
09-04-2025 16:13:07,219,73,19.2,120
09-04-2025 16:13:08,219,73,19.2,120
09-04-2025 16:13:09,156,75,16.8,120
09-04-2025 16:13:10,171,76,17.4,121
09-04-2025 16:13:11,171,76,17.4,122
09-04-2025 16:13:12,146,76.5,16.3,123
09-04-2025 16:13:13,166,76,17.2,124
09-04-2025 16:13:14,169,76.5,17.4,126
09-04-2025 16:13:15,169,76.5,17.4,126
09-04-2025 16:13:16,158,77,17,126
09-04-2025 16:13:17,157,78,16.8,127
09-04-2025 16:13:18,152,77.5,16.6,127
09-04-2025 16:13:19,144,77.5,16.3,126
09-04-2025 16:13:20,144,77.5,16.3,127
09-04-2025 16:13:21,135,75.5,15.9,127
09-04-2025 16:13:22,152,74,16.6,127
09-04-2025 16:13:23,152,74,16.6,128
09-04-2025 16:13:24,156,72.5,16.8,128
09-04-2025 16:13:25,174,72.5,17.7,127
09-04-2025 16:13:26,193,73.5,18.3,127
09-04-2025 16:13:27,147,74.5,16.3,126
09-04-2025 16:13:28,125,73.5,15.4,126
09-04-2025 16:13:29,125,73.5,15.4,126
09-04-2025 16:13:30,185,73,17.9,126
09-04-2025 16:13:31,179,74.5,17.7,126
09-04-2025 16:13:32,163,75,17,126
09-04-2025 16:13:33,163,75,17,126
09-04-2025 16:13:34,159,74,17,126
09-04-2025 16:13:35,166,73.5,17.2,126
09-04-2025 16:13:36,169,73.5,17.4,127
09-04-2025 16:13:37,176,72.5,17.7,128
09-04-2025 16:13:38,176,72.5,17.7,129
09-04-2025 16:13:39,191,72.5,18.3,129
09-04-2025 16:13:40,183,72.5,17.9,130
09-04-2025 16:13:41,179,73,17.7,130
09-04-2025 16:13:42,179,73,17.7,130
09-04-2025 16:13:43,166,72.5,17.2,130
09-04-2025 16:13:44,150,72,16.6,130
09-04-2025 16:13:45,197,72,18.6,130
09-04-2025 16:13:46,201,72.5,18.6,131
09-04-2025 16:13:47,213,74.5,19,131
09-04-2025 16:13:48,213,74.5,19,131
09-04-2025 16:13:49,174,77.5,17.7,132
09-04-2025 16:13:50,172,78,17.4,132
09-04-2025 16:13:51,157,79,16.8,133
09-04-2025 16:13:52,157,78.5,16.8,136
