ParticipantID,ScenarioMode,Date & Time
10,Cooperative,30-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
30-04-2025 15:05:11,19,72.5,5.8,92
30-04-2025 15:05:12,68,73.5,11.6,94
30-04-2025 15:05:13,79,69.5,12.5,95
30-04-2025 15:05:14,79,69.5,12.5,96
30-04-2025 15:05:15,136,65.5,15.9,96
30-04-2025 15:05:16,134,60,15.9,96
30-04-2025 15:05:17,134,60,15.9,96
30-04-2025 15:05:18,213,60.5,19,96
30-04-2025 15:05:19,189,66.5,18.1,96
30-04-2025 15:05:20,189,66.5,18.1,96
30-04-2025 15:05:21,163,68.5,17,96
30-04-2025 15:05:22,138,71.5,15.9,98
30-04-2025 15:05:23,138,71.5,15.9,100
30-04-2025 15:05:24,127,72.5,15.4,103
30-04-2025 15:05:25,137,71.5,15.9,104
30-04-2025 15:05:26,137,71.5,15.9,106
30-04-2025 15:05:27,122,72,15.2,107
30-04-2025 15:05:28,126,70.5,15.4,108
30-04-2025 15:05:29,126,70.5,15.4,109
30-04-2025 15:05:30,134,70.5,15.9,110
30-04-2025 15:05:31,168,71.5,17.2,110
30-04-2025 15:05:32,168,71.5,17.2,110
30-04-2025 15:05:33,137,71.5,15.9,111
30-04-2025 15:05:34,144,72,16.3,111
30-04-2025 15:05:35,144,72,16.3,112
30-04-2025 15:05:37,128,71.5,15.4,112
30-04-2025 15:05:38,130,70.5,15.7,112
30-04-2025 15:05:39,130,70.5,15.7,112
30-04-2025 15:05:40,156,70.5,16.8,112
30-04-2025 15:05:41,166,72,17.2,111
30-04-2025 15:05:42,135,72.5,15.9,111
30-04-2025 15:05:43,135,72.5,15.9,111
30-04-2025 15:05:44,139,73,16.1,111
30-04-2025 15:05:45,135,72.5,15.9,113
30-04-2025 15:05:46,159,73.5,17,113
30-04-2025 15:05:47,155,74,16.8,114
30-04-2025 15:05:48,155,74,16.8,115
30-04-2025 15:05:49,142,75,16.1,116
30-04-2025 15:05:50,141,75,16.1,117
30-04-2025 15:05:51,141,75,16.1,117
30-04-2025 15:05:52,155,75.5,16.8,117
30-04-2025 15:05:53,136,76,15.9,118
30-04-2025 15:05:54,136,76,15.9,118
30-04-2025 15:05:55,181,76,17.9,118
30-04-2025 15:05:56,130,77,15.7,119
30-04-2025 15:05:57,130,77,15.7,119
30-04-2025 15:05:58,148,77.5,16.6,119
30-04-2025 15:05:59,130,77,15.7,120
30-04-2025 15:06:00,124,76,15.2,120
30-04-2025 15:06:01,147,75.5,16.3,121
30-04-2025 15:06:02,142,74.5,16.1,121
30-04-2025 15:06:03,142,74.5,16.1,121
30-04-2025 15:06:04,138,73,15.9,121
30-04-2025 15:06:05,196,73.5,18.3,121
30-04-2025 15:06:06,196,73.5,18.3,122
30-04-2025 15:06:07,155,75.5,16.8,122
30-04-2025 15:06:08,152,75.5,16.6,123
30-04-2025 15:06:09,152,75.5,16.6,123
30-04-2025 15:06:10,147,75.5,16.3,123
30-04-2025 15:06:11,170,74.5,17.4,123
30-04-2025 15:06:12,170,74.5,17.4,124
30-04-2025 15:06:13,165,75.5,17.2,124
30-04-2025 15:06:14,149,75.5,16.6,125
30-04-2025 15:06:15,140,75,16.1,126
30-04-2025 15:06:16,174,75,17.7,127
30-04-2025 15:06:17,157,75,16.8,128
30-04-2025 15:06:18,157,75,16.8,128
30-04-2025 15:06:19,168,74.5,17.2,129
30-04-2025 15:06:20,145,74.5,16.3,130
30-04-2025 15:06:21,145,74.5,16.3,130
30-04-2025 15:06:22,193,74,18.3,130
30-04-2025 15:06:23,158,76,17,130
30-04-2025 15:06:24,158,76,17,130
30-04-2025 15:06:25,154,76,16.8,130
30-04-2025 15:06:26,148,76.5,16.6,130
30-04-2025 15:06:27,148,76.5,16.6,130
30-04-2025 15:06:28,149,75.5,16.6,130
30-04-2025 15:06:29,159,75,17,131
30-04-2025 15:06:30,150,74.5,16.6,131
30-04-2025 15:06:31,150,74.5,16.6,131
30-04-2025 15:06:32,170,75,17.4,130
30-04-2025 15:06:33,162,75,17,130
30-04-2025 15:06:34,153,75,16.8,130
30-04-2025 15:06:35,168,76,17.2,130
30-04-2025 15:06:36,168,76,17.2,130
30-04-2025 15:06:37,169,76,17.4,130
30-04-2025 15:06:38,168,77,17.2,131
30-04-2025 15:06:39,168,77,17.2,132
30-04-2025 15:06:40,159,76.5,17,133
30-04-2025 15:06:41,140,77,16.1,133
30-04-2025 15:06:42,140,77,16.1,133
30-04-2025 15:06:43,150,76,16.6,133
