ParticipantID,ScenarioMode,Date & Time
1,Competitive,11-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
11-04-2025 13:58:11,75,97.5,12.3,112
11-04-2025 13:58:12,75,97.5,12.3,113
11-04-2025 13:58:13,67,98.5,11.6,115
11-04-2025 13:58:14,67,98.5,11.6,116
11-04-2025 13:58:15,83,99,12.8,117
11-04-2025 13:58:16,74,99,12.1,117
11-04-2025 13:58:17,116,100,14.8,117
11-04-2025 13:58:18,116,100,14.8,117
11-04-2025 13:58:19,153,102.5,16.8,117
11-04-2025 13:58:20,93,105,13.4,117
11-04-2025 13:58:21,42,105,9.2,119
11-04-2025 13:58:22,42,105,9.2,120
11-04-2025 13:58:23,9,96,3.4,122
11-04-2025 13:58:24,18,95.5,5.6,123
11-04-2025 13:58:25,131,92.5,15.7,123
11-04-2025 13:58:26,35,88.5,8.3,126
11-04-2025 13:58:27,97,82.5,13.6,128
11-04-2025 13:58:28,97,82.5,13.6,128
11-04-2025 13:58:29,133,78.5,15.7,127
11-04-2025 13:58:30,156,78.5,16.8,126
11-04-2025 13:58:31,148,79,16.6,125
11-04-2025 13:58:32,135,81.5,15.9,124
11-04-2025 13:58:33,135,81.5,15.9,123
11-04-2025 13:58:34,112,84,14.5,123
11-04-2025 13:58:35,109,86.5,14.5,123
11-04-2025 13:58:36,109,86.5,14.5,123
11-04-2025 13:58:37,86,87.5,13,122
11-04-2025 13:58:38,69,87,11.9,123
11-04-2025 13:58:39,69,87,11.9,123
11-04-2025 13:58:40,114,87,14.8,124
11-04-2025 13:58:41,88,87.5,13.2,124
11-04-2025 13:58:42,74,86,12.1,125
11-04-2025 13:58:43,107,85.5,14.3,125
11-04-2025 13:58:44,109,85,14.5,127
11-04-2025 13:58:45,109,85,14.5,129
11-04-2025 13:58:46,102,85.5,14.1,129
11-04-2025 13:58:47,131,86,15.7,128
11-04-2025 13:58:48,131,86,15.7,127
11-04-2025 13:58:49,96,87.5,13.6,128
11-04-2025 13:58:50,93,87,13.4,129
11-04-2025 13:58:51,93,87,13.4,129
11-04-2025 13:58:52,115,88,14.8,129
11-04-2025 13:58:53,95,90,13.6,129
11-04-2025 13:58:54,95,90,13.6,130
11-04-2025 13:58:55,100,90,13.9,130
11-04-2025 13:58:56,69,90,11.9,130
11-04-2025 13:58:57,104,88.5,14.1,131
11-04-2025 13:58:58,104,88.5,14.1,132
11-04-2025 13:58:59,80,89,12.5,132
11-04-2025 13:59:00,87,88.5,13.2,132
11-04-2025 13:59:01,98,87,13.9,132
11-04-2025 13:59:02,138,87,15.9,132
11-04-2025 13:59:03,138,87,15.9,132
11-04-2025 13:59:04,151,89.5,16.6,132
11-04-2025 13:59:05,59,88,11,131
11-04-2025 13:59:06,93,85,13.4,132
11-04-2025 13:59:07,93,85,13.4,133
11-04-2025 13:59:08,120,84.5,15,133
11-04-2025 13:59:09,119,84,15,135
11-04-2025 13:59:10,122,84.5,15.2,136
11-04-2025 13:59:11,127,84,15.4,137
11-04-2025 13:59:12,127,84,15.4,138
11-04-2025 13:59:13,125,84.5,15.4,139
11-04-2025 13:59:14,154,85.5,16.8,137
11-04-2025 13:59:15,154,85.5,16.8,133
11-04-2025 13:59:16,114,87.5,14.8,127
11-04-2025 13:59:17,111,87,14.5,125
11-04-2025 13:59:18,111,87,14.5,126
11-04-2025 13:59:19,119,88,15,129
11-04-2025 13:59:20,109,88,14.5,131
11-04-2025 13:59:21,109,88,14.5,133
11-04-2025 13:59:22,128,88.5,15.4,135
11-04-2025 13:59:23,101,88,14.1,137
11-04-2025 13:59:24,119,88,15,138
11-04-2025 13:59:25,147,88,16.3,140
11-04-2025 13:59:26,87,88.5,13.2,140
11-04-2025 13:59:27,87,88.5,13.2,142
11-04-2025 13:59:28,114,87.5,14.8,142
11-04-2025 13:59:29,130,87.5,15.7,143
11-04-2025 13:59:30,130,87.5,15.7,143
11-04-2025 13:59:31,125,88,15.4,144
11-04-2025 13:59:32,120,87.5,15,144
11-04-2025 13:59:33,120,87.5,15,144
11-04-2025 13:59:34,121,89.5,15.2,144
11-04-2025 13:59:35,99,89.5,13.9,146
11-04-2025 13:59:36,99,89.5,13.9,146
11-04-2025 13:59:37,113,88,14.8,146
11-04-2025 13:59:38,121,88,15.2,147
11-04-2025 13:59:39,121,88,15.2,146
11-04-2025 13:59:40,109,87.5,14.5,146
11-04-2025 13:59:41,92,86.5,13.4,145
11-04-2025 13:59:42,92,86.5,13.4,143
11-04-2025 13:59:43,110,85.5,14.5,142
11-04-2025 13:59:44,147,87,16.3,142
11-04-2025 13:59:45,147,87,16.3,142
11-04-2025 13:59:46,268,93.5,20.8,143
11-04-2025 13:59:47,78,99,12.5,144
11-04-2025 13:59:48,51,99.5,10.1,144
11-04-2025 13:59:49,61,100,11.2,145
11-04-2025 13:59:50,102,99.5,14.1,145
11-04-2025 13:59:51,134,100,15.9,144
11-04-2025 13:59:52,76,99.5,12.3,143
11-04-2025 13:59:53,74,97.5,12.1,141
11-04-2025 13:59:54,74,97.5,12.1,141
11-04-2025 13:59:55,123,94,15.2,140
11-04-2025 13:59:56,121,92.5,15.2,140
11-04-2025 13:59:57,121,92.5,15.2,141
11-04-2025 13:59:58,123,89,15.2,141
11-04-2025 13:59:59,141,88,16.1,142
11-04-2025 14:00:00,141,88,16.1,142
11-04-2025 14:00:01,141,89,16.1,142
11-04-2025 14:00:02,120,89,15,143
11-04-2025 14:00:03,160,89.5,17,143
11-04-2025 14:00:04,160,89.5,17,144
11-04-2025 14:00:05,136,89.5,15.9,145
11-04-2025 14:00:06,134,90,15.9,146
11-04-2025 14:00:07,129,89,15.4,146
11-04-2025 14:00:08,129,89,15.4,147
11-04-2025 14:00:09,146,89,16.3,147
11-04-2025 14:00:10,148,90,16.6,147
11-04-2025 14:00:11,125,89.5,15.4,148
11-04-2025 14:00:12,140,90,16.1,148
11-04-2025 14:00:13,111,90,14.5,149
11-04-2025 14:00:14,143,89,16.3,149
11-04-2025 14:00:15,137,89,15.9,150
11-04-2025 14:00:16,137,89,15.9,151
11-04-2025 14:00:17,120,89.5,15,152
11-04-2025 14:00:18,133,89.5,15.7,153
11-04-2025 14:00:19,133,89.5,15.7,154
11-04-2025 14:00:20,109,88.5,14.5,154
11-04-2025 14:00:21,125,86.5,15.4,155
11-04-2025 14:00:22,125,86.5,15.4,155
11-04-2025 14:00:23,131,86.5,15.7,156
11-04-2025 14:00:24,156,86,16.8,156
11-04-2025 14:00:25,156,86,16.8,157
11-04-2025 14:00:26,118,86,15,157
11-04-2025 14:00:27,162,85.5,17,158
11-04-2025 14:00:28,162,85.5,17,158
11-04-2025 14:00:29,124,87.5,15.2,158
11-04-2025 14:00:30,121,88.5,15.2,158
11-04-2025 14:00:31,121,88.5,15.2,158
11-04-2025 14:00:32,129,90,15.4,159
11-04-2025 14:00:33,127,90,15.4,158
11-04-2025 14:00:34,127,90,15.4,159
11-04-2025 14:00:35,117,89.5,15,158
11-04-2025 14:00:36,140,89.5,16.1,159
11-04-2025 14:00:37,140,89.5,16.1,158
11-04-2025 14:00:38,143,90,16.3,158
11-04-2025 14:00:39,101,89.5,14.1,158
11-04-2025 14:00:40,101,89.5,14.1,157
11-04-2025 14:00:41,127,88,15.4,157
11-04-2025 14:00:42,127,87.5,15.4,156
11-04-2025 14:00:43,127,87.5,15.4,156
11-04-2025 14:00:44,123,87,15.2,156
11-04-2025 14:00:45,143,86.5,16.3,156
11-04-2025 14:00:46,143,86.5,16.3,156
11-04-2025 14:00:47,156,89,16.8,156
11-04-2025 14:00:48,95,89,13.6,156
11-04-2025 14:00:49,138,88.5,15.9,157
11-04-2025 14:00:50,138,88.5,15.9,157
11-04-2025 14:00:51,139,88,16.1,156
11-04-2025 14:00:52,136,88,15.9,156
11-04-2025 14:00:53,137,89,15.9,156
11-04-2025 14:00:54,140,89,16.1,156
11-04-2025 14:00:55,257,91.5,20.6,156
11-04-2025 14:00:56,257,91.5,20.6,156
11-04-2025 14:00:57,62,92.5,11.2,157
11-04-2025 14:00:58,81,91.5,12.8,157
11-04-2025 14:00:59,118,88.5,15,157
11-04-2025 14:01:00,103,84.5,14.1,157
11-04-2025 14:01:01,103,84.5,14.1,157
11-04-2025 14:01:02,191,85.5,18.3,157
11-04-2025 14:01:03,192,87,18.3,158
11-04-2025 14:01:04,192,87,18.3,157
11-04-2025 14:01:05,174,91.5,17.7,158
11-04-2025 14:01:06,106,89.5,14.3,158
11-04-2025 14:01:07,106,89.5,14.3,158
11-04-2025 14:01:08,196,87,18.3,158
11-04-2025 14:01:09,222,89,19.2,158
11-04-2025 14:01:10,162,89.5,17,157
11-04-2025 14:01:11,179,93,17.7,157
11-04-2025 14:01:12,179,93,17.7,157
11-04-2025 14:01:13,85,91,13,158
11-04-2025 14:01:14,210,89,19,157
11-04-2025 14:01:16,99,88.5,13.9,157
11-04-2025 14:01:17,99,88.5,13.9,157
11-04-2025 14:01:18,138,86.5,15.9,158
11-04-2025 14:01:19,171,85.5,17.4,158
11-04-2025 14:01:20,171,85.5,17.4,159
11-04-2025 14:01:21,108,86,14.3,159
11-04-2025 14:01:22,166,84.5,17.2,159
11-04-2025 14:01:23,166,84.5,17.2,159
11-04-2025 14:01:24,135,86.5,15.9,160
11-04-2025 14:01:25,131,85,15.7,160
11-04-2025 14:01:26,172,85.5,17.4,162
11-04-2025 14:01:27,164,87.5,17.2,163
11-04-2025 14:01:28,164,87.5,17.2,163
11-04-2025 14:01:29,106,87.5,14.3,164
11-04-2025 14:01:30,156,87.5,16.8,164
11-04-2025 14:01:31,124,86.5,15.2,164
11-04-2025 14:01:32,151,85,16.6,164
11-04-2025 14:01:33,175,86,17.7,164
11-04-2025 14:01:34,153,85,16.8,163
11-04-2025 14:01:35,126,84.5,15.4,163
11-04-2025 14:01:36,126,84.5,15.4,163
11-04-2025 14:01:37,203,85,18.8,163
11-04-2025 14:01:38,116,85.5,14.8,163
11-04-2025 14:01:39,140,85.5,16.1,164
11-04-2025 14:01:40,163,85.5,17,165
11-04-2025 14:01:41,140,85.5,16.1,165
11-04-2025 14:01:42,140,85.5,16.1,165
11-04-2025 14:01:43,161,86,17,165
11-04-2025 14:01:44,161,86,17,164
11-04-2025 14:01:45,157,86.5,16.8,163
11-04-2025 14:01:46,169,87,17.4,163
11-04-2025 14:01:47,115,88,14.8,163
11-04-2025 14:01:48,115,88,14.8,163
11-04-2025 14:01:49,133,86,15.7,165
11-04-2025 14:01:50,133,85.5,15.7,167
11-04-2025 14:01:51,147,85.5,16.3,168
