ParticipantID,ScenarioMode,Date & Time
6,Cooperative,11-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
11-04-2025 16:20:03,231,70,19.7,121
11-04-2025 16:20:04,256,69.5,20.4,122
11-04-2025 16:20:05,251,74.5,20.4,123
11-04-2025 16:20:06,146,75.5,16.3,125
11-04-2025 16:20:07,146,75.5,16.3,126
11-04-2025 16:20:08,186,75.5,18.1,127
11-04-2025 16:20:09,225,76.5,19.5,127
11-04-2025 16:20:10,203,79.5,18.8,127
11-04-2025 16:20:11,148,81,16.6,128
11-04-2025 16:20:12,148,81,16.6,129
11-04-2025 16:20:13,175,79,17.7,130
11-04-2025 16:20:14,150,78.5,16.6,130
11-04-2025 16:20:15,150,78.5,16.6,130
11-04-2025 16:20:16,210,77.5,19,130
11-04-2025 16:20:17,213,78,19,129
11-04-2025 16:20:18,213,78,19,128
11-04-2025 16:20:19,212,80,19,127
11-04-2025 16:20:20,192,81,18.3,127
11-04-2025 16:20:21,220,82.5,19.2,128
11-04-2025 16:20:22,168,84.5,17.2,129
11-04-2025 16:20:23,167,83.5,17.2,130
11-04-2025 16:20:24,167,83.5,17.2,131
11-04-2025 16:20:25,170,81.5,17.4,133
11-04-2025 16:20:26,163,78,17,133
11-04-2025 16:20:27,163,78,17,133
11-04-2025 16:20:28,192,74.5,18.3,133
11-04-2025 16:20:29,245,74,20.1,133
11-04-2025 16:20:30,225,76.5,19.5,134
11-04-2025 16:20:31,179,76.5,17.7,134
11-04-2025 16:20:32,204,76,18.8,134
11-04-2025 16:20:33,204,76,18.8,134
11-04-2025 16:20:34,211,77,19,133
11-04-2025 16:20:35,202,76.5,18.6,133
11-04-2025 16:20:36,202,76.5,18.6,133
11-04-2025 16:20:37,262,78,20.6,133
11-04-2025 16:20:38,206,79.5,18.8,133
11-04-2025 16:20:39,206,79.5,18.8,134
11-04-2025 16:20:41,173,79,17.4,135
11-04-2025 16:20:42,200,77,18.6,135
11-04-2025 16:20:43,195,77,18.3,135
11-04-2025 16:20:44,195,77,18.3,135
11-04-2025 16:20:45,224,77.5,19.5,135
11-04-2025 16:20:46,244,78,20.1,134
11-04-2025 16:20:47,244,78,20.1,135
11-04-2025 16:20:48,189,79,18.1,135
11-04-2025 16:20:49,218,80,19.2,135
11-04-2025 16:20:50,218,80,19.2,134
11-04-2025 16:20:51,187,80.5,18.1,133
11-04-2025 16:20:52,191,79.5,18.3,133
11-04-2025 16:20:53,227,83,19.5,132
11-04-2025 16:20:54,227,83,19.5,133
11-04-2025 16:20:55,165,83,17.2,133
11-04-2025 16:20:56,175,79.5,17.7,134
11-04-2025 16:20:57,175,79.5,17.7,134
11-04-2025 16:20:58,226,79,19.5,135
11-04-2025 16:20:59,228,80,19.5,135
11-04-2025 16:21:00,200,80,18.6,135
11-04-2025 16:21:01,236,81,19.9,135
11-04-2025 16:21:02,236,81,19.9,135
11-04-2025 16:21:03,179,81.5,17.7,136
11-04-2025 16:21:04,211,81.5,19,136
11-04-2025 16:21:05,219,81.5,19.2,135
11-04-2025 16:21:06,219,81.5,19.2,135
11-04-2025 16:21:07,182,81,17.9,135
11-04-2025 16:21:08,220,79.5,19.2,136
11-04-2025 16:21:09,231,80,19.7,136
11-04-2025 16:21:10,184,80.5,17.9,137
11-04-2025 16:21:11,184,80.5,17.9,137
11-04-2025 16:21:12,236,81.5,19.9,137
11-04-2025 16:21:13,169,81.5,17.4,137
11-04-2025 16:21:14,190,81,18.1,138
11-04-2025 16:21:15,190,81,18.1,138
11-04-2025 16:21:16,223,79.5,19.5,138
11-04-2025 16:21:17,189,81,18.1,138
11-04-2025 16:21:18,209,80.5,18.8,138
11-04-2025 16:21:19,186,82,18.1,138
11-04-2025 16:21:20,186,82,18.1,139
11-04-2025 16:21:21,202,80,18.6,139
11-04-2025 16:21:22,204,79.5,18.8,140
11-04-2025 16:21:23,204,79.5,18.8,141
11-04-2025 16:21:24,241,79,19.9,142
11-04-2025 16:21:25,203,78,18.8,143
11-04-2025 16:21:26,203,78,18.8,143
11-04-2025 16:21:27,283,81,21.3,144
11-04-2025 16:21:28,188,81,18.1,144
11-04-2025 16:21:29,188,81,18.1,144
11-04-2025 16:21:30,213,80.5,19,143
11-04-2025 16:21:31,230,80.5,19.7,144
11-04-2025 16:21:32,230,80.5,19.7,144
11-04-2025 16:21:33,193,81.5,18.3,143
11-04-2025 16:21:34,209,81.5,18.8,144
11-04-2025 16:21:35,209,81.5,18.8,143
11-04-2025 16:21:36,217,81,19.2,144
11-04-2025 16:21:37,225,80,19.5,144
11-04-2025 16:21:38,225,80,19.5,144
11-04-2025 16:21:39,221,79.5,19.2,144
11-04-2025 16:21:40,268,82,20.8,145
11-04-2025 16:21:41,268,82,20.8,145
11-04-2025 16:21:42,226,84.5,19.5,145
11-04-2025 16:21:43,174,84,17.7,144
11-04-2025 16:21:44,174,84,17.7,144
11-04-2025 16:21:45,190,82,18.1,143
11-04-2025 16:21:46,285,81.5,21.3,143
11-04-2025 16:21:47,285,81.5,21.3,143
11-04-2025 16:21:48,193,80.5,18.3,143
11-04-2025 16:21:49,238,80,19.9,144
11-04-2025 16:21:50,238,80,19.9,144
11-04-2025 16:21:51,228,79.5,19.5,144
11-04-2025 16:21:52,212,80,19,144
11-04-2025 16:21:53,212,80,19,145
11-04-2025 16:21:54,244,79.5,20.1,145
11-04-2025 16:21:55,198,80,18.6,145
11-04-2025 16:21:56,205,79,18.8,145
11-04-2025 16:21:57,240,79,19.9,145
11-04-2025 16:21:58,240,79,19.9,146
11-04-2025 16:21:59,223,79.5,19.5,146
11-04-2025 16:22:00,197,80.5,18.6,147
11-04-2025 16:22:01,215,79,19,147
11-04-2025 16:22:02,234,78.5,19.7,148
11-04-2025 16:22:03,217,79,19.2,148
11-04-2025 16:22:04,217,79,19.2,148
11-04-2025 16:22:05,226,80,19.5,148
11-04-2025 16:22:06,203,81.5,18.8,148
11-04-2025 16:22:07,203,81.5,18.8,148
11-04-2025 16:22:08,190,81.5,18.1,148
11-04-2025 16:22:09,224,80.5,19.5,149
11-04-2025 16:22:10,224,81,19.5,149
11-04-2025 16:22:11,186,80,18.1,150
11-04-2025 16:22:12,235,78.5,19.7,151
11-04-2025 16:22:13,227,79,19.5,151
11-04-2025 16:22:14,215,78,19,152
11-04-2025 16:22:15,215,78,19,153
11-04-2025 16:22:16,247,80,20.1,153
11-04-2025 16:22:17,225,80.5,19.5,154
11-04-2025 16:22:18,214,81,19,154
11-04-2025 16:22:19,222,81,19.2,154
11-04-2025 16:22:20,222,81,19.2,155
11-04-2025 16:22:21,228,81.5,19.5,155
11-04-2025 16:22:22,206,80.5,18.8,156
11-04-2025 16:22:23,248,80,20.1,156
11-04-2025 16:22:24,214,79,19,156
11-04-2025 16:22:25,214,79,19,157
11-04-2025 16:22:26,264,80,20.6,157
11-04-2025 16:22:27,222,79.5,19.2,157
11-04-2025 16:22:28,217,79,19.2,157
11-04-2025 16:22:29,246,79.5,20.1,157
11-04-2025 16:22:30,246,79.5,20.1,157
11-04-2025 16:22:31,214,78,19,157
11-04-2025 16:22:32,257,78,20.6,157
11-04-2025 16:22:33,257,78,20.6,157
11-04-2025 16:22:34,244,78,20.1,157
11-04-2025 16:22:35,230,78.5,19.7,157
11-04-2025 16:22:36,230,78.5,19.7,157
11-04-2025 16:22:37,242,77.5,19.9,157
11-04-2025 16:22:38,262,78,20.6,157
11-04-2025 16:22:39,261,79.5,20.6,156
11-04-2025 16:22:40,261,79.5,20.6,156
11-04-2025 16:22:41,237,80.5,19.9,156
11-04-2025 16:22:42,212,80,19,155
11-04-2025 16:22:43,232,78.5,19.7,155
11-04-2025 16:22:44,250,78.5,20.4,155
11-04-2025 16:22:45,250,78.5,20.4,155
11-04-2025 16:22:46,249,78.5,20.1,155
11-04-2025 16:22:47,215,79,19,155
11-04-2025 16:22:48,215,79,19,155
11-04-2025 16:22:49,198,78.5,18.6,156
11-04-2025 16:22:50,283,78.5,21.3,156
11-04-2025 16:22:51,283,78.5,21.3,156
11-04-2025 16:22:52,197,79.5,18.6,156
11-04-2025 16:22:53,243,79.5,20.1,157
11-04-2025 16:22:54,224,79.5,19.5,157
11-04-2025 16:22:55,224,79.5,19.5,157
11-04-2025 16:22:56,234,78,19.7,157
11-04-2025 16:22:57,212,78,19,158
11-04-2025 16:22:58,199,76,18.6,158
11-04-2025 16:22:59,260,76.5,20.6,158
11-04-2025 16:23:00,260,76.5,20.6,158
11-04-2025 16:23:01,208,77,18.8,158
11-04-2025 16:23:02,220,76.5,19.2,158
11-04-2025 16:23:03,220,76.5,19.2,158
11-04-2025 16:23:04,243,76.5,20.1,158
11-04-2025 16:23:05,224,77,19.5,158
11-04-2025 16:23:06,224,77,19.5,158
11-04-2025 16:23:07,223,76.5,19.5,158
11-04-2025 16:23:08,241,77.5,19.9,158
11-04-2025 16:23:09,269,78,20.8,158
11-04-2025 16:23:10,216,78,19.2,158
11-04-2025 16:23:11,238,78,19.9,158
11-04-2025 16:23:12,238,78,19.9,158
11-04-2025 16:23:13,233,78.5,19.7,158
11-04-2025 16:23:14,248,78.5,20.1,158
11-04-2025 16:23:15,248,78.5,20.1,158
11-04-2025 16:23:16,227,79,19.5,159
11-04-2025 16:23:17,228,78.5,19.5,159
11-04-2025 16:23:18,228,78.5,19.5,159
11-04-2025 16:23:19,231,79,19.7,160
11-04-2025 16:23:20,223,76,19.5,160
11-04-2025 16:23:21,223,76,19.5,160
11-04-2025 16:23:22,249,75,20.1,160
11-04-2025 16:23:23,306,75.5,21.9,161
11-04-2025 16:23:24,243,78.5,20.1,161
11-04-2025 16:23:25,224,78.5,19.5,162
11-04-2025 16:23:26,262,79,20.6,162
11-04-2025 16:23:27,255,79.5,20.4,162
11-04-2025 16:23:28,267,80.5,20.8,163
11-04-2025 16:23:29,241,78.5,19.9,163
11-04-2025 16:23:30,257,78,20.6,163
11-04-2025 16:23:31,257,78,20.6,162
11-04-2025 16:23:32,222,77.5,19.2,162
11-04-2025 16:23:33,251,75.5,20.4,162
11-04-2025 16:23:34,251,75.5,20.4,162
11-04-2025 16:23:35,271,75,20.8,162
11-04-2025 16:23:36,229,76.5,19.7,162
11-04-2025 16:23:37,283,74,21.3,162
11-04-2025 16:23:38,283,74,21.3,162
11-04-2025 16:23:39,273,75,21,162
11-04-2025 16:23:40,253,75,20.4,162
11-04-2025 16:23:41,218,74.5,19.2,162
11-04-2025 16:23:42,237,75.5,19.9,162
11-04-2025 16:23:43,237,75.5,19.9,162
11-04-2025 16:23:44,279,76,21,162
11-04-2025 16:23:45,202,75,18.6,162
11-04-2025 16:23:46,328,73.5,22.4,162
11-04-2025 16:23:47,328,73.5,22.4,162
11-04-2025 16:23:48,254,81.5,20.4,163
11-04-2025 16:23:49,195,81.5,18.3,163
11-04-2025 16:23:50,216,81,19.2,163
11-04-2025 16:23:51,216,81,19.2,163
11-04-2025 16:23:52,241,80,19.9,163
11-04-2025 16:23:53,221,79,19.2,163
11-04-2025 16:23:54,207,76.5,18.8,162
11-04-2025 16:23:55,207,76.5,18.8,162
11-04-2025 16:23:56,365,77.5,23.5,162
11-04-2025 16:23:57,194,79,18.3,162
11-04-2025 16:23:58,194,79,18.3,162
11-04-2025 16:23:59,268,75,20.8,163
11-04-2025 16:24:00,217,76.5,19.2,163
11-04-2025 16:24:01,217,76.5,19.2,163
11-04-2025 16:24:02,292,74,21.5,163
11-04-2025 16:24:03,265,72.5,20.8,162
11-04-2025 16:24:04,265,72.5,20.8,162
11-04-2025 16:24:05,248,73.5,20.1,162
11-04-2025 16:24:06,275,74,21,162
11-04-2025 16:24:07,194,76,18.3,162
11-04-2025 16:24:08,194,76,18.3,163
11-04-2025 16:24:09,315,74.5,22.1,163
11-04-2025 16:24:10,212,74.5,19,163
11-04-2025 16:24:11,261,72,20.6,163
11-04-2025 16:24:12,251,71,20.4,164
11-04-2025 16:24:13,251,71,20.4,164
11-04-2025 16:24:14,209,72,18.8,164
11-04-2025 16:24:15,244,70,20.1,165
11-04-2025 16:24:16,225,75.5,19.5,166
11-04-2025 16:24:17,225,75.5,19.5,166
11-04-2025 16:24:18,251,75.5,20.4,167
11-04-2025 16:24:19,255,76.5,20.4,167
11-04-2025 16:24:20,255,76.5,20.4,167
11-04-2025 16:24:21,235,77,19.7,167
11-04-2025 16:24:22,235,73.5,19.7,167
11-04-2025 16:24:23,271,73,20.8,168
11-04-2025 16:24:24,323,72.5,22.4,169
11-04-2025 16:24:25,323,72.5,22.4,169
11-04-2025 16:24:26,253,74,20.4,169
11-04-2025 16:24:27,319,74.5,22.1,169
11-04-2025 16:24:28,319,74.5,22.1,170
11-04-2025 16:24:29,252,76,20.4,170
11-04-2025 16:24:30,222,75.5,19.2,170
11-04-2025 16:24:31,287,76,21.5,170
11-04-2025 16:24:32,202,76,18.6,171
11-04-2025 16:24:33,202,76,18.6,171
11-04-2025 16:24:34,293,75.5,21.5,171
11-04-2025 16:24:35,201,74.5,18.6,171
11-04-2025 16:24:36,291,71.5,21.5,171
11-04-2025 16:24:37,291,71.5,21.5,170
11-04-2025 16:24:38,290,72,21.5,170
11-04-2025 16:24:39,280,70.5,21.3,171
11-04-2025 16:24:40,280,70.5,21.3,171
11-04-2025 16:24:41,326,72,22.4,172
11-04-2025 16:24:42,199,79.5,18.6,172
11-04-2025 16:24:43,198,79,18.6,172
11-04-2025 16:24:44,198,79,18.6,173
11-04-2025 16:24:45,245,75.5,20.1,173
11-04-2025 16:24:46,229,73.5,19.7,173
11-04-2025 16:24:47,240,71,19.9,173
11-04-2025 16:24:49,253,69,20.4,173
11-04-2025 16:24:50,253,69,20.4,173
11-04-2025 16:24:51,286,69.5,21.3,174
11-04-2025 16:24:52,328,71,22.4,174
11-04-2025 16:24:53,243,73.5,20.1,173
11-04-2025 16:24:54,182,71.5,17.9,173
11-04-2025 16:24:55,250,68.5,20.4,173
11-04-2025 16:24:56,250,68.5,20.4,172
11-04-2025 16:24:57,285,68.5,21.3,172
11-04-2025 16:24:58,339,66,22.8,172
11-04-2025 16:24:59,339,66,22.8,171
