ParticipantID,ScenarioMode,Date & Time
6,Competitive,11-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
11-04-2025 12:54:30,160,74.5,17,131
11-04-2025 12:54:31,160,74.5,17,132
11-04-2025 12:54:32,189,73,18.1,133
11-04-2025 12:54:33,216,69.5,19.2,134
11-04-2025 12:54:34,216,69.5,19.2,134
11-04-2025 12:54:35,170,71.5,17.4,133
11-04-2025 12:54:36,167,71.5,17.2,133
11-04-2025 12:54:37,167,71.5,17.2,133
11-04-2025 12:54:38,145,71,16.3,132
11-04-2025 12:54:39,241,69,19.9,133
11-04-2025 12:54:40,241,69,19.9,133
11-04-2025 12:54:41,223,72.5,19.5,133
11-04-2025 12:54:42,116,74,14.8,134
11-04-2025 12:54:43,116,74,14.8,134
11-04-2025 12:54:44,184,72.5,17.9,134
11-04-2025 12:54:45,185,72.5,17.9,134
11-04-2025 12:54:46,185,72.5,17.9,134
11-04-2025 12:54:47,184,74,17.9,135
11-04-2025 12:54:48,194,75,18.3,135
11-04-2025 12:54:49,194,75,18.3,134
11-04-2025 12:54:50,168,75,17.2,133
11-04-2025 12:54:51,188,75,18.1,133
11-04-2025 12:54:52,188,75,18.1,133
11-04-2025 12:54:53,144,74,16.3,135
11-04-2025 12:54:54,174,73,17.7,136
11-04-2025 12:54:55,167,72.5,17.2,136
11-04-2025 12:54:56,167,72.5,17.2,139
11-04-2025 12:54:57,180,74.5,17.9,139
11-04-2025 12:54:58,152,74.5,16.6,139
11-04-2025 12:54:59,167,74,17.2,140
11-04-2025 12:55:00,177,75,17.7,141
11-04-2025 12:55:01,176,75,17.7,141
11-04-2025 12:55:02,176,75,17.7,141
11-04-2025 12:55:03,136,74,15.9,141
11-04-2025 12:55:04,194,74,18.3,142
11-04-2025 12:55:05,166,73.5,17.2,143
11-04-2025 12:55:06,184,73,17.9,143
11-04-2025 12:55:07,182,75.5,17.9,144
11-04-2025 12:55:08,182,75.5,17.9,144
11-04-2025 12:55:09,131,75,15.7,144
11-04-2025 12:55:10,150,73.5,16.6,144
11-04-2025 12:55:11,197,73.5,18.6,144
11-04-2025 12:55:12,195,72.5,18.3,144
11-04-2025 12:55:13,195,72.5,18.3,144
11-04-2025 12:55:14,162,73.5,17,144
11-04-2025 12:55:15,167,73,17.2,145
11-04-2025 12:55:16,190,74.5,18.1,145
11-04-2025 12:55:17,190,74.5,18.1,145
11-04-2025 12:55:18,158,74,17,144
11-04-2025 12:55:19,153,73.5,16.8,144
11-04-2025 12:55:20,242,74,19.9,144
11-04-2025 12:55:21,178,75.5,17.7,145
11-04-2025 12:55:22,178,75.5,17.7,145
11-04-2025 12:55:23,164,75.5,17.2,145
11-04-2025 12:55:24,135,75,15.9,145
11-04-2025 12:55:25,160,72.5,17,145
11-04-2025 12:55:26,176,72,17.7,145
11-04-2025 12:55:27,176,72,17.7,145
11-04-2025 12:55:28,199,75,18.6,144
11-04-2025 12:55:29,155,76,16.8,142
11-04-2025 12:55:30,146,75.5,16.3,141
11-04-2025 12:55:31,146,75.5,16.3,140
11-04-2025 12:55:32,196,76.5,18.3,140
11-04-2025 12:55:33,157,76.5,16.8,141
11-04-2025 12:55:34,189,76,18.1,142
11-04-2025 12:55:35,173,76.5,17.4,143
11-04-2025 12:55:36,173,76.5,17.4,144
11-04-2025 12:55:37,162,75.5,17,145
11-04-2025 12:55:38,196,74.5,18.3,145
11-04-2025 12:55:39,190,74,18.1,146
11-04-2025 12:55:40,190,74,18.1,146
11-04-2025 12:55:41,174,74,17.7,146
11-04-2025 12:55:42,188,75.5,18.1,146
11-04-2025 12:55:43,179,75.5,17.7,147
11-04-2025 12:55:44,181,74.5,17.9,147
11-04-2025 12:55:45,189,74,18.1,148
11-04-2025 12:55:46,189,74,18.1,149
11-04-2025 12:55:47,187,75,18.1,149
11-04-2025 12:55:48,180,76,17.9,149
11-04-2025 12:55:49,180,76,17.9,147
11-04-2025 12:55:50,178,77,17.7,147
11-04-2025 12:55:51,185,76.5,17.9,145
11-04-2025 12:55:52,185,76.5,17.9,145
11-04-2025 12:55:54,185,76,17.9,145
11-04-2025 12:55:55,186,75,18.1,146
11-04-2025 12:55:56,227,75.5,19.5,147
11-04-2025 12:55:57,227,75.5,19.5,148
11-04-2025 12:55:58,177,76,17.7,148
11-04-2025 12:55:59,167,75.5,17.2,149
11-04-2025 12:56:00,167,75.5,17.2,149
11-04-2025 12:56:01,172,73.5,17.4,148
11-04-2025 12:56:02,219,73,19.2,148
11-04-2025 12:56:03,205,77,18.8,148
11-04-2025 12:56:04,196,77.5,18.3,148
11-04-2025 12:56:05,196,77.5,18.3,148
11-04-2025 12:56:06,152,77,16.6,149
11-04-2025 12:56:07,151,75.5,16.6,149
11-04-2025 12:56:08,217,75,19.2,149
11-04-2025 12:56:09,185,74.5,17.9,149
11-04-2025 12:56:10,203,74.5,18.8,149
11-04-2025 12:56:11,191,75.5,18.3,148
11-04-2025 12:56:12,187,75.5,18.1,148
11-04-2025 12:56:13,187,75.5,18.1,147
11-04-2025 12:56:14,171,74.5,17.4,146
11-04-2025 12:56:15,205,74,18.8,146
11-04-2025 12:56:16,207,74.5,18.8,147
11-04-2025 12:56:17,208,75.5,18.8,148
11-04-2025 12:56:18,164,76,17.2,149
11-04-2025 12:56:19,164,76,17.2,149
11-04-2025 12:56:20,210,76,19,148
11-04-2025 12:56:21,209,76.5,18.8,147
11-04-2025 12:56:22,179,77,17.7,148
11-04-2025 12:56:23,185,75.5,17.9,148
11-04-2025 12:56:24,185,75.5,17.9,148
11-04-2025 12:56:25,157,74,16.8,148
11-04-2025 12:56:26,191,75.5,18.3,148
11-04-2025 12:56:27,191,75.5,18.3,148
11-04-2025 12:56:28,192,76,18.3,149
11-04-2025 12:56:29,167,76,17.2,150
11-04-2025 12:56:30,167,76,17.2,150
11-04-2025 12:56:31,218,75.5,19.2,150
11-04-2025 12:56:32,197,76.5,18.6,151
11-04-2025 12:56:33,197,76.5,18.6,151
11-04-2025 12:56:34,174,75.5,17.7,152
11-04-2025 12:56:35,168,75.5,17.2,152
11-04-2025 12:56:36,163,74,17,152
11-04-2025 12:56:37,163,74,17,153
11-04-2025 12:56:38,201,75,18.6,153
11-04-2025 12:56:39,222,73.5,19.2,153
11-04-2025 12:56:40,229,74.5,19.7,152
11-04-2025 12:56:41,196,73.5,18.3,152
11-04-2025 12:56:42,171,72.5,17.4,151
11-04-2025 12:56:43,171,72.5,17.4,151
11-04-2025 12:56:44,278,71.5,21,151
11-04-2025 12:56:45,169,72,17.4,152
11-04-2025 12:56:46,202,70.5,18.6,152
11-04-2025 12:56:47,255,71.5,20.4,152
11-04-2025 12:56:48,255,71.5,20.4,152
11-04-2025 12:56:49,210,75,19,152
11-04-2025 12:56:50,210,75,19,153
11-04-2025 12:56:51,176,75.5,17.7,153
11-04-2025 12:56:52,207,75.5,18.8,154
11-04-2025 12:56:53,233,75,19.7,155
11-04-2025 12:56:54,241,77.5,19.9,155
11-04-2025 12:56:55,241,77.5,19.9,155
11-04-2025 12:56:56,188,77.5,18.1,155
11-04-2025 12:56:57,176,77,17.7,155
11-04-2025 12:56:58,191,76,18.3,155
11-04-2025 12:56:59,216,76,19.2,155
11-04-2025 12:57:00,196,75.5,18.3,155
11-04-2025 12:57:01,222,76,19.2,155
11-04-2025 12:57:02,185,74.5,17.9,156
11-04-2025 12:57:03,235,74.5,19.7,157
11-04-2025 12:57:04,235,74.5,19.7,158
11-04-2025 12:57:05,233,75.5,19.7,158
11-04-2025 12:57:06,194,75.5,18.3,158
11-04-2025 12:57:07,212,75.5,19,158
11-04-2025 12:57:08,179,74.5,17.7,158
11-04-2025 12:57:09,179,74.5,17.7,157
11-04-2025 12:57:10,231,73.5,19.7,157
11-04-2025 12:57:11,176,74,17.7,158
11-04-2025 12:57:12,176,74,17.7,158
11-04-2025 12:57:13,294,74.5,21.5,158
11-04-2025 12:57:14,199,77,18.6,159
11-04-2025 12:57:15,199,77,18.6,159
11-04-2025 12:57:16,179,77,17.7,159
11-04-2025 12:57:17,210,75.5,19,158
11-04-2025 12:57:18,205,75,18.8,158
11-04-2025 12:57:19,205,75,18.8,157
11-04-2025 12:57:20,203,74.5,18.8,157
11-04-2025 12:57:21,237,75,19.9,158
11-04-2025 12:57:22,219,76,19.2,159
11-04-2025 12:57:23,201,75.5,18.6,159
11-04-2025 12:57:24,201,75.5,18.6,159
11-04-2025 12:57:25,194,76,18.3,159
11-04-2025 12:57:26,194,76,18.3,159
11-04-2025 12:57:27,194,76,18.3,159
11-04-2025 12:57:28,223,75,19.5,159
11-04-2025 12:57:29,242,76,19.9,160
11-04-2025 12:57:30,217,77,19.2,160
11-04-2025 12:57:31,216,77.5,19.2,160
11-04-2025 12:57:32,196,77.5,18.3,159
11-04-2025 12:57:33,196,77.5,18.3,159
11-04-2025 12:57:34,191,77,18.3,159
11-04-2025 12:57:35,204,76.5,18.8,160
11-04-2025 12:57:36,204,76.5,18.8,160
11-04-2025 12:57:37,210,77.5,19,161
11-04-2025 12:57:38,179,76.5,17.7,161
11-04-2025 12:57:39,239,76,19.9,160
11-04-2025 12:57:40,222,76,19.2,160
11-04-2025 12:57:41,219,75.5,19.2,160
11-04-2025 12:57:42,220,75,19.2,160
11-04-2025 12:57:43,220,75,19.2,160
11-04-2025 12:57:44,232,76.5,19.7,160
11-04-2025 12:57:45,237,76.5,19.9,161
11-04-2025 12:57:46,237,76.5,19.9,161
11-04-2025 12:57:47,252,78.5,20.4,161
11-04-2025 12:57:48,201,79.5,18.6,161
11-04-2025 12:57:49,224,78,19.5,161
11-04-2025 12:57:50,199,78,18.6,161
11-04-2025 12:57:51,215,77,19,160
11-04-2025 12:57:52,215,77,19,160
11-04-2025 12:57:53,205,76,18.8,159
11-04-2025 12:57:54,241,76,19.9,159
11-04-2025 12:57:55,241,76,19.9,158
11-04-2025 12:57:56,244,77.5,20.1,158
11-04-2025 12:57:57,225,78.5,19.5,158
11-04-2025 12:57:58,225,78.5,19.5,158
11-04-2025 12:57:59,193,78,18.3,158
11-04-2025 12:58:00,211,76,19,158
11-04-2025 12:58:01,260,76,20.6,159
11-04-2025 12:58:02,207,77,18.8,160
11-04-2025 12:58:03,207,77,18.8,161
11-04-2025 12:58:04,219,77,19.2,162
11-04-2025 12:58:05,233,78,19.7,162
11-04-2025 12:58:06,216,78,19.2,163
11-04-2025 12:58:07,196,77.5,18.3,163
11-04-2025 12:58:08,196,77.5,18.3,163
11-04-2025 12:58:09,240,77,19.9,163
11-04-2025 12:58:10,235,78,19.7,163
11-04-2025 12:58:11,215,79.5,19,163
11-04-2025 12:58:12,205,79.5,18.8,163
11-04-2025 12:58:13,205,79.5,18.8,163
11-04-2025 12:58:14,204,80,18.8,163
11-04-2025 12:58:15,191,79,18.3,163
11-04-2025 12:58:16,225,78,19.5,164
11-04-2025 12:58:17,229,78,19.7,164
11-04-2025 12:58:18,229,78,19.7,164
11-04-2025 12:58:19,209,79,18.8,164
11-04-2025 12:58:20,184,77.5,17.9,164
11-04-2025 12:58:21,233,78,19.7,163
11-04-2025 12:58:22,221,78.5,19.2,163
11-04-2025 12:58:23,221,78.5,19.2,163
11-04-2025 12:58:24,224,78.5,19.5,164
11-04-2025 12:58:25,229,79,19.7,164
11-04-2025 12:58:26,221,79.5,19.2,165
11-04-2025 12:58:27,223,79.5,19.5,166
11-04-2025 12:58:28,223,79.5,19.5,166
11-04-2025 12:58:29,213,79,19,166
11-04-2025 12:58:30,208,77.5,18.8,166
11-04-2025 12:58:31,208,77.5,18.8,166
11-04-2025 12:58:32,210,77.5,19,166
11-04-2025 12:58:33,227,77,19.5,166
11-04-2025 12:58:34,212,77,19,166
11-04-2025 12:58:35,212,77,19,167
11-04-2025 12:58:36,243,76,20.1,167
11-04-2025 12:58:37,227,76.5,19.5,167
11-04-2025 12:58:38,238,77,19.9,167
11-04-2025 12:58:39,229,76.5,19.7,168
11-04-2025 12:58:40,245,76.5,20.1,169
11-04-2025 12:58:41,240,77.5,19.9,169
11-04-2025 12:58:42,240,77.5,19.9,169
11-04-2025 12:58:43,216,77,19.2,169
11-04-2025 12:58:44,227,76.5,19.5,169
11-04-2025 12:58:45,227,76.5,19.5,169
11-04-2025 12:58:46,245,76,20.1,169
11-04-2025 12:58:47,232,75.5,19.7,170
11-04-2025 12:58:48,232,75.5,19.7,170
11-04-2025 12:58:49,251,76,20.4,169
11-04-2025 12:58:50,244,77.5,20.1,169
11-04-2025 12:58:51,244,77.5,20.1,170
11-04-2025 12:58:52,234,78,19.7,170
11-04-2025 12:58:53,241,79,19.9,170
11-04-2025 12:58:54,213,78.5,19,170
11-04-2025 12:58:55,213,78.5,19,170
11-04-2025 12:58:56,212,79,19,170
11-04-2025 12:58:57,243,78.5,20.1,170
11-04-2025 12:58:58,229,78,19.7,169
11-04-2025 12:58:59,216,77.5,19.2,169
11-04-2025 12:59:00,216,77.5,19.2,169
11-04-2025 12:59:01,227,77.5,19.5,169
11-04-2025 12:59:02,210,75.5,19,169
11-04-2025 12:59:03,267,75.5,20.8,169
11-04-2025 12:59:04,209,76,18.8,169
11-04-2025 12:59:05,209,76,18.8,169
11-04-2025 12:59:06,262,76.5,20.6,169
11-04-2025 12:59:07,231,77,19.7,169
11-04-2025 12:59:08,236,76.5,19.9,169
11-04-2025 12:59:09,226,77,19.5,169
11-04-2025 12:59:10,226,77,19.5,170
11-04-2025 12:59:11,235,76.5,19.7,170
11-04-2025 12:59:12,242,77,19.9,170
11-04-2025 12:59:13,242,77,19.9,170
11-04-2025 12:59:14,200,76,18.6,170
11-04-2025 12:59:15,262,76,20.6,171
11-04-2025 12:59:16,235,76,19.7,171
11-04-2025 12:59:17,275,77,21,171
11-04-2025 12:59:18,213,77.5,19,171
11-04-2025 12:59:19,213,77.5,19,169
11-04-2025 12:59:20,247,77.5,20.1,169
11-04-2025 12:59:21,236,77,19.9,169
11-04-2025 12:59:22,236,77,19.9,169
11-04-2025 12:59:23,254,77.5,20.4,169
11-04-2025 12:59:24,224,77,19.5,169
11-04-2025 12:59:25,224,77,19.5,170
11-04-2025 12:59:26,223,78,19.5,170
11-04-2025 12:59:27,251,77,20.4,170
11-04-2025 12:59:28,212,77.5,19,170
11-04-2025 12:59:29,198,76,18.6,170
11-04-2025 12:59:30,198,76,18.6,170
11-04-2025 12:59:31,281,75.5,21.3,171
11-04-2025 12:59:32,270,77,20.8,171
11-04-2025 12:59:33,242,79,19.9,172
11-04-2025 12:59:34,242,79,19.9,172
11-04-2025 12:59:35,213,79,19,172
11-04-2025 12:59:36,220,78.5,19.2,173
11-04-2025 12:59:37,220,78.5,19.2,173
11-04-2025 12:59:38,258,76.5,20.6,173
11-04-2025 12:59:39,253,79.5,20.4,174
11-04-2025 12:59:40,253,79.5,20.4,174
11-04-2025 12:59:41,209,79,18.8,175
11-04-2025 12:59:42,226,76,19.5,175
11-04-2025 12:59:43,226,76,19.5,175
11-04-2025 12:59:44,243,73.5,20.1,175
11-04-2025 12:59:45,294,73.5,21.5,175
11-04-2025 12:59:46,250,76,20.4,174
11-04-2025 12:59:47,240,76.5,19.9,174
11-04-2025 12:59:48,240,76.5,19.9,174
11-04-2025 12:59:49,268,75.5,20.8,174
11-04-2025 12:59:50,249,76,20.1,174
11-04-2025 12:59:51,264,76,20.6,174
11-04-2025 12:59:52,239,76.5,19.9,174
11-04-2025 12:59:53,276,76,21,174
11-04-2025 12:59:54,235,76.5,19.7,175
11-04-2025 12:59:55,235,76.5,19.7,175
11-04-2025 12:59:56,264,76,20.6,176
11-04-2025 12:59:57,260,77,20.6,176
11-04-2025 12:59:58,302,78,21.7,177
11-04-2025 12:59:59,302,78,21.7,178
11-04-2025 13:00:00,205,80.5,18.8,178
11-04-2025 13:00:01,301,80.5,21.7,178
11-04-2025 13:00:02,214,81,19,178
11-04-2025 13:00:03,204,78,18.8,178
11-04-2025 13:00:04,204,78,18.8,178
11-04-2025 13:00:05,263,75,20.6,179
11-04-2025 13:00:06,292,74.5,21.5,179
11-04-2025 13:00:07,341,77,22.8,179
11-04-2025 13:00:08,232,78.5,19.7,179
11-04-2025 13:00:09,239,78,19.9,179
11-04-2025 13:00:10,239,78,19.9,179
11-04-2025 13:00:11,235,78.5,19.7,179
11-04-2025 13:00:12,234,77.5,19.7,179
11-04-2025 13:00:13,273,76,21,179
11-04-2025 13:00:14,288,77,21.5,179
11-04-2025 13:00:15,205,77,18.8,179
11-04-2025 13:00:17,205,77,18.8,179
11-04-2025 13:00:18,251,76,20.4,179
11-04-2025 13:00:19,274,75,21,179
11-04-2025 13:00:20,224,80.5,19.5,179
11-04-2025 13:00:21,224,80.5,19.5,178
11-04-2025 13:00:22,237,80,19.9,178
11-04-2025 13:00:23,191,79.5,18.3,178
11-04-2025 13:00:24,191,79.5,18.3,178
11-04-2025 13:00:25,261,77.5,20.6,178
11-04-2025 13:00:26,276,78.5,21,178
11-04-2025 13:00:27,276,78.5,21,178
11-04-2025 13:00:28,216,76.5,19.2,179
11-04-2025 13:00:29,219,75,19.2,179
11-04-2025 13:00:30,359,75.5,23.3,180
11-04-2025 13:00:31,281,79.5,21.3,180
11-04-2025 13:00:32,235,81,19.7,180
11-04-2025 13:00:33,199,81,18.6,181
11-04-2025 13:00:34,184,79,17.9,180
11-04-2025 13:00:35,184,79,17.9,181
11-04-2025 13:00:36,271,76,20.8,180
11-04-2025 13:00:37,258,76,20.6,180
11-04-2025 13:00:38,304,76.5,21.9,180
11-04-2025 13:00:39,304,76.5,21.9,180
11-04-2025 13:00:40,228,78,19.5,180
11-04-2025 13:00:41,206,77,18.8,180
11-04-2025 13:00:42,275,74.5,21,180
11-04-2025 13:00:43,275,74.5,21,179
11-04-2025 13:00:44,191,72,18.3,179
11-04-2025 13:00:45,397,73.5,24.2,178
11-04-2025 13:00:46,246,75,20.1,178
11-04-2025 13:00:47,248,75.5,20.1,178
11-04-2025 13:00:48,232,74,19.7,178
11-04-2025 13:00:49,232,74,19.7,178
11-04-2025 13:00:50,259,76,20.6,178
11-04-2025 13:00:51,220,74.5,19.2,179
11-04-2025 13:00:52,291,74.5,21.5,179
11-04-2025 13:00:53,299,75.5,21.7,179
11-04-2025 13:00:54,299,75.5,21.7,180
11-04-2025 13:00:55,263,75.5,20.6,180
11-04-2025 13:00:56,237,78,19.9,180
11-04-2025 13:00:57,237,78,19.9,181
11-04-2025 13:00:58,266,77.5,20.8,182
11-04-2025 13:00:59,232,77.5,19.7,182
11-04-2025 13:01:00,276,75,21,182
11-04-2025 13:01:01,242,73.5,19.9,182
11-04-2025 13:01:02,311,74,21.9,182
11-04-2025 13:01:03,311,74,21.9,182
11-04-2025 13:01:04,239,76,19.9,183
11-04-2025 13:01:05,282,77.5,21.3,183
11-04-2025 13:01:06,282,77.5,21.3,184
11-04-2025 13:01:07,240,75.5,19.9,184
11-04-2025 13:01:08,240,75.5,19.9,185
11-04-2025 13:01:09,222,72.5,19.2,185
11-04-2025 13:01:10,375,72.5,23.7,186
11-04-2025 13:01:11,225,74.5,19.5,186
11-04-2025 13:01:12,266,72.5,20.8,187
11-04-2025 13:01:13,266,72.5,20.8,187
11-04-2025 13:01:14,333,73,22.6,187
11-04-2025 13:01:15,266,74.5,20.8,186
11-04-2025 13:01:16,312,77,22.1,186
11-04-2025 13:01:17,241,78,19.9,185
11-04-2025 13:01:18,241,78,19.9,185
11-04-2025 13:01:19,256,78,20.4,185
11-04-2025 13:01:20,204,77,18.8,186
11-04-2025 13:01:21,234,74.5,19.7,186
11-04-2025 13:01:22,358,79,23.3,187
11-04-2025 13:01:23,173,78.5,17.4,187
11-04-2025 13:01:24,173,78.5,17.4,187
11-04-2025 13:01:25,256,72.5,20.4,188
11-04-2025 13:01:26,238,70,19.9,188
11-04-2025 13:01:27,299,69,21.7,188
11-04-2025 13:01:28,222,70.5,19.2,188
11-04-2025 13:01:29,290,68.5,21.5,188
11-04-2025 13:01:30,290,68.5,21.5,187
11-04-2025 13:01:31,315,73.5,22.1,187
11-04-2025 13:01:32,313,79.5,22.1,187
11-04-2025 13:01:33,313,79.5,22.1,187
11-04-2025 13:01:34,203,78,18.8,187
11-04-2025 13:01:35,262,77,20.6,187
11-04-2025 13:01:36,262,77,20.6,187
11-04-2025 13:01:37,237,73,19.9,187
11-04-2025 13:01:38,239,71,19.9,186
11-04-2025 13:01:39,344,71.5,22.8,186
11-04-2025 13:01:40,291,73.5,21.5,186
11-04-2025 13:01:41,234,68.5,19.7,187
11-04-2025 13:01:42,234,68.5,19.7,187
11-04-2025 13:01:43,238,64,19.9,186
11-04-2025 13:01:44,326,63,22.4,186
11-04-2025 13:01:45,224,62.5,19.5,184
11-04-2025 13:01:46,224,62.5,19.5,185

Averages:
Average Power,219
Average Cadence,75.74
Average Speed,19.14
Average Heart Rate,162.47
Average Power to Weight Ratio (P/W),N/A

Performance Metrics:
Functional Threshold Power (FTP),196.71
Heart Rate Recovery (HRR),25.53
Efficiency Factor (EF),1.35
Peak Power Output (PPO),397
Maximum Heart Rate,188
Total Work Done,4.144071E+07
