ParticipantID,ScenarioMode,Date & Time
8,Cooperative,15-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
15-04-2025 10:14:05,126,59.5,15.4,81
15-04-2025 10:14:06,174,57,17.7,81
15-04-2025 10:14:07,192,57,18.3,80
15-04-2025 10:14:08,198,58.5,18.6,80
15-04-2025 10:14:09,198,58.5,18.6,82
15-04-2025 10:14:10,172,63,17.4,83
15-04-2025 10:14:11,145,64.5,16.3,84
15-04-2025 10:14:12,145,64.5,16.3,85
15-04-2025 10:14:13,137,64,15.9,85
15-04-2025 10:14:14,153,65.5,16.8,85
15-04-2025 10:14:15,153,65.5,16.8,86
15-04-2025 10:14:16,167,66.5,17.2,87
15-04-2025 10:14:17,150,67.5,16.6,90
15-04-2025 10:14:18,153,70,16.8,93
15-04-2025 10:14:19,141,70.5,16.1,96
15-04-2025 10:14:20,91,68,13.4,96
15-04-2025 10:14:21,91,68,13.4,100
15-04-2025 10:14:22,122,65.5,15.2,103
15-04-2025 10:14:23,151,62,16.6,105
15-04-2025 10:14:24,151,62,16.6,107
15-04-2025 10:14:25,185,62,17.9,107
15-04-2025 10:14:26,158,63,17,107
15-04-2025 10:14:27,164,65.5,17.2,107
15-04-2025 10:14:28,146,66,16.3,107
15-04-2025 10:14:29,167,67,17.2,109
15-04-2025 10:14:30,167,67,17.2,109
15-04-2025 10:14:31,129,68,15.4,109
15-04-2025 10:14:32,138,68.5,15.9,110
15-04-2025 10:14:33,138,68.5,15.9,111
15-04-2025 10:14:34,148,67.5,16.6,112
15-04-2025 10:14:35,150,67.5,16.6,112
15-04-2025 10:14:36,150,67.5,16.6,112
15-04-2025 10:14:37,182,67.5,17.9,111
15-04-2025 10:14:38,178,68.5,17.7,110
15-04-2025 10:14:39,178,68.5,17.7,109
15-04-2025 10:14:40,161,68,17,109
15-04-2025 10:14:41,156,68.5,16.8,109
15-04-2025 10:14:42,156,68.5,16.8,110
15-04-2025 10:14:43,169,69.5,17.4,110
15-04-2025 10:14:44,145,69,16.3,109
15-04-2025 10:14:45,145,69,16.3,109
15-04-2025 10:14:46,150,68.5,16.6,107
15-04-2025 10:14:47,171,68.5,17.4,107
15-04-2025 10:14:48,171,68.5,17.4,106
15-04-2025 10:14:49,150,68.5,16.6,105
15-04-2025 10:14:50,159,67.5,17,105
15-04-2025 10:14:51,159,67.5,17,105
15-04-2025 10:14:52,164,70,17.2,106
15-04-2025 10:14:53,145,71,16.3,107
15-04-2025 10:14:54,145,71,16.3,109
15-04-2025 10:14:55,158,70.5,17,110
15-04-2025 10:14:56,135,70,15.9,112
15-04-2025 10:14:57,135,70,15.9,112
15-04-2025 10:14:58,159,69,17,111
15-04-2025 10:14:59,133,68,15.7,111
15-04-2025 10:15:00,133,68,15.7,110
15-04-2025 10:15:01,155,67,16.8,111
15-04-2025 10:15:02,164,66,17.2,111
15-04-2025 10:15:03,164,66,17.2,112
15-04-2025 10:15:04,195,66,18.3,113
15-04-2025 10:15:05,170,67.5,17.4,113
15-04-2025 10:15:06,141,67,16.1,114
15-04-2025 10:15:07,141,67,16.1,115
15-04-2025 10:15:08,197,66.5,18.6,116
15-04-2025 10:15:09,190,69,18.1,117
15-04-2025 10:15:10,162,70,17,117
15-04-2025 10:15:11,125,69.5,15.4,117
15-04-2025 10:15:12,125,69.5,15.4,118
15-04-2025 10:15:13,161,68.5,17,119
15-04-2025 10:15:14,151,68.5,16.6,120
15-04-2025 10:15:15,151,68.5,16.6,121
15-04-2025 10:15:16,208,70.5,18.8,120
15-04-2025 10:15:17,159,72.5,17,120
15-04-2025 10:15:18,159,72.5,17,120
15-04-2025 10:15:19,154,72.5,16.8,119
15-04-2025 10:15:20,146,72.5,16.3,120
15-04-2025 10:15:21,142,72,16.1,119
15-04-2025 10:15:22,142,72,16.1,119
15-04-2025 10:15:23,149,71.5,16.6,118
15-04-2025 10:15:24,137,70,15.9,116
15-04-2025 10:15:25,141,69,16.1,114
15-04-2025 10:15:26,168,68,17.2,113
15-04-2025 10:15:27,168,68,17.2,112
15-04-2025 10:15:28,199,69,18.6,112
15-04-2025 10:15:29,152,69,16.6,112
15-04-2025 10:15:30,190,69.5,18.1,112
15-04-2025 10:15:31,190,69.5,18.1,112
15-04-2025 10:15:32,171,70,17.4,113
15-04-2025 10:15:33,161,70,17,113
15-04-2025 10:15:34,161,69.5,17,113
15-04-2025 10:15:35,192,68,18.3,114
15-04-2025 10:15:36,192,68,18.3,114
15-04-2025 10:15:37,175,68,17.7,116
15-04-2025 10:15:38,159,67.5,17,116
15-04-2025 10:15:39,185,66,17.9,115
15-04-2025 10:15:40,185,66,17.9,114
15-04-2025 10:15:41,182,66,17.9,113
15-04-2025 10:15:42,173,66.5,17.4,112
15-04-2025 10:15:44,179,67,17.7,113
15-04-2025 10:15:45,179,67,17.7,114
15-04-2025 10:15:46,185,67,17.9,115
15-04-2025 10:15:47,178,67.5,17.7,116
15-04-2025 10:15:48,161,67.5,17,117
15-04-2025 10:15:49,161,67.5,17,118
15-04-2025 10:15:50,175,66,17.7,119
15-04-2025 10:15:51,191,68,18.3,120
15-04-2025 10:15:52,191,68,18.3,121
15-04-2025 10:15:53,170,68.5,17.4,121
15-04-2025 10:15:54,156,66.5,16.8,120
15-04-2025 10:15:55,168,65.5,17.2,119
15-04-2025 10:15:56,168,65.5,17.2,118
15-04-2025 10:15:57,208,66.5,18.8,118
