ParticipantID,ScenarioMode,Date & Time
15,Cooperative,07-05-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
07-05-2025 13:39:07,20,75.5,5.8,98
07-05-2025 13:39:08,20,75.5,5.8,100
07-05-2025 13:39:09,50,76,10.1,100
07-05-2025 13:39:10,36,77,8.5,99
07-05-2025 13:39:11,36,77,8.5,99
07-05-2025 13:39:12,29,77,7.4,99
07-05-2025 13:39:13,37,76.5,8.5,101
07-05-2025 13:39:14,72,77.5,12.1,103
07-05-2025 13:39:15,72,77.5,12.1,105
07-05-2025 13:39:16,54,79.5,10.5,105
07-05-2025 13:39:17,47,80,9.8,106
07-05-2025 13:39:18,47,80,9.8,106
07-05-2025 13:39:19,62,80,11.2,105
07-05-2025 13:39:20,52,81.5,10.3,105
07-05-2025 13:39:21,52,81.5,10.3,105
07-05-2025 13:39:22,48,82,9.8,106
07-05-2025 13:39:23,52,82,10.3,107
07-05-2025 13:39:24,52,82,10.3,107
07-05-2025 13:39:25,48,82.5,9.8,108
07-05-2025 13:39:26,45,82,9.6,108
07-05-2025 13:39:27,40,81.5,8.9,108
07-05-2025 13:39:28,62,82,11.2,109
07-05-2025 13:39:29,62,82,11.2,109
07-05-2025 13:39:30,55,82.5,10.5,109
07-05-2025 13:39:31,46,82.5,9.6,109
07-05-2025 13:39:32,46,82.5,9.6,109
07-05-2025 13:39:33,40,82,8.9,110
07-05-2025 13:39:34,46,81.5,9.6,109
07-05-2025 13:39:35,46,81.5,9.6,110
07-05-2025 13:39:36,57,80.5,10.7,110
07-05-2025 13:39:37,82,81.5,12.8,111
07-05-2025 13:39:38,82,81.5,12.8,112
07-05-2025 13:39:39,56,82.5,10.7,113
07-05-2025 13:39:40,35,82.5,8.3,115
07-05-2025 13:39:41,35,82.5,8.3,115
07-05-2025 13:39:42,52,82,10.3,115
07-05-2025 13:39:43,57,82,10.7,115
07-05-2025 13:39:44,57,82,10.7,114
07-05-2025 13:39:45,78,82.5,12.5,114
07-05-2025 13:39:46,51,84,10.1,115
07-05-2025 13:39:47,54,83.5,10.5,117
07-05-2025 13:39:48,54,83.5,10.5,119
07-05-2025 13:39:49,58,84.5,10.7,119
07-05-2025 13:39:50,61,84.5,11.2,117
07-05-2025 13:39:51,57,85,10.7,116
