ParticipantID,ScenarioMode,Date & Time
2,Competitive,11-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
11-04-2025 12:25:19,5,86.5,2,98
11-04-2025 12:25:20,5,86.5,2,98
11-04-2025 12:25:21,29,94.5,7.4,102
11-04-2025 12:25:22,35,92.5,8.3,104
11-04-2025 12:25:23,35,92.5,8.3,106
11-04-2025 12:25:24,39,88.5,8.9,108
11-04-2025 12:25:25,85,80,13,109
11-04-2025 12:25:26,85,80,13,110
11-04-2025 12:25:27,163,79.5,17,110
11-04-2025 12:25:28,149,81.5,16.6,110
11-04-2025 12:25:29,143,82.5,16.3,110
11-04-2025 12:25:30,150,81.5,16.6,109
11-04-2025 12:25:31,150,81.5,16.6,108
11-04-2025 12:25:32,155,85.5,16.8,108
11-04-2025 12:25:33,29,84,7.4,108
11-04-2025 12:25:34,167,83.5,17.2,108
11-04-2025 12:25:35,174,85.5,17.7,108
11-04-2025 12:25:36,137,89,15.9,108
11-04-2025 12:25:37,137,89,15.9,108
11-04-2025 12:25:38,54,88,10.5,108
11-04-2025 12:25:39,147,87.5,16.3,109
11-04-2025 12:25:40,147,87.5,16.3,109
11-04-2025 12:25:41,113,89,14.8,111
11-04-2025 12:25:42,113,89,14.8,112
11-04-2025 12:25:43,113,89,14.8,113
11-04-2025 12:25:44,133,90,15.7,115
11-04-2025 12:25:45,138,91,15.9,116
11-04-2025 12:25:46,115,91.5,14.8,117
11-04-2025 12:25:47,59,91,11,117
11-04-2025 12:25:48,98,90,13.9,118
11-04-2025 12:25:49,128,91.5,15.4,118
11-04-2025 12:25:50,128,91.5,15.4,119
11-04-2025 12:25:51,111,90.5,14.5,120
11-04-2025 12:25:52,111,91.5,14.5,121
11-04-2025 12:25:53,134,91.5,15.9,122
11-04-2025 12:25:54,110,90.5,14.5,123
11-04-2025 12:25:55,110,90.5,14.5,124
11-04-2025 12:25:56,106,90.5,14.3,125
11-04-2025 12:25:57,101,90,14.1,127
11-04-2025 12:25:58,143,90.5,16.3,128
11-04-2025 12:25:59,116,91,14.8,129
11-04-2025 12:26:00,99,91,13.9,130
11-04-2025 12:26:01,99,91,13.9,131
11-04-2025 12:26:02,93,90.5,13.4,131
11-04-2025 12:26:03,163,89.5,17,132
11-04-2025 12:26:04,163,89.5,17,132
11-04-2025 12:26:05,113,90.5,14.8,133
11-04-2025 12:26:06,95,89.5,13.6,134
11-04-2025 12:26:07,156,89.5,16.8,134
11-04-2025 12:26:08,123,90,15.2,135
11-04-2025 12:26:09,123,90,15.2,136
