ParticipantID,ScenarioMode,Date & Time
2,Baseline,02-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
02-04-2025 19:28:25,92,80.5,13.4,98
02-04-2025 19:28:26,69,81,11.9,102
02-04-2025 19:28:27,84,78.5,13,105
02-04-2025 19:28:28,104,78,14.1,108
02-04-2025 19:28:29,104,78,14.1,110
02-04-2025 19:28:30,120,77,15,111
02-04-2025 19:28:31,127,77,15.4,111
02-04-2025 19:28:32,99,76,13.9,111
02-04-2025 19:28:33,99,76,13.9,109
02-04-2025 19:28:34,90,74.5,13.2,107
02-04-2025 19:28:35,135,73.5,15.9,106
02-04-2025 19:28:36,134,74,15.9,104
02-04-2025 19:28:37,138,75.5,15.9,104
02-04-2025 19:28:38,125,76.5,15.4,104
02-04-2025 19:28:39,117,77,15,104
02-04-2025 19:28:40,117,77,15,105
02-04-2025 19:28:41,103,77.5,14.1,107
02-04-2025 19:28:42,120,76.5,15,108
02-04-2025 19:28:43,120,76.5,15,109
02-04-2025 19:28:44,119,78,15,110
02-04-2025 19:28:45,119,78,15,111
02-04-2025 19:28:46,110,78,14.5,111
02-04-2025 19:28:47,121,78.5,15.2,112
02-04-2025 19:28:48,106,78.5,14.3,113
02-04-2025 19:28:49,99,78,13.9,113
02-04-2025 19:28:50,77,75.5,12.3,114
02-04-2025 19:28:51,90,73.5,13.2,114
02-04-2025 19:28:52,90,73.5,13.2,115
02-04-2025 19:28:53,161,74,17,115
02-04-2025 19:28:54,144,75,16.3,116
02-04-2025 19:28:55,144,75,16.3,117
02-04-2025 19:28:56,125,77.5,15.4,118
02-04-2025 19:28:57,116,79,14.8,118
02-04-2025 19:28:58,115,80,14.8,119
02-04-2025 19:28:59,115,80,14.8,120
02-04-2025 19:29:00,75,79,12.3,120
02-04-2025 19:29:01,142,79.5,16.1,121
02-04-2025 19:29:02,137,80.5,15.9,121
02-04-2025 19:29:03,124,81.5,15.2,121
02-04-2025 19:29:04,124,81.5,15.2,122
02-04-2025 19:29:05,110,81.5,14.5,122
02-04-2025 19:29:06,112,81,14.5,122
02-04-2025 19:29:07,112,81,14.5,122
02-04-2025 19:29:08,103,80.5,14.1,122
02-04-2025 19:29:09,109,79.5,14.5,122
02-04-2025 19:29:10,109,79.5,14.5,122
02-04-2025 19:29:11,127,80,15.4,123
02-04-2025 19:29:12,121,80.5,15.2,123
02-04-2025 19:29:13,121,80.5,15.2,123
02-04-2025 19:29:14,95,80.5,13.6,124
02-04-2025 19:29:15,88,79.5,13.2,125
02-04-2025 19:29:16,88,79.5,13.2,126
02-04-2025 19:29:17,114,76,14.8,127
02-04-2025 19:29:18,162,74.5,17,127
02-04-2025 19:29:19,162,74.5,17,129
02-04-2025 19:29:20,156,76,16.8,129
02-04-2025 19:29:21,128,77,15.4,130
02-04-2025 19:29:22,128,77,15.4,131
02-04-2025 19:29:23,129,77.5,15.4,131
02-04-2025 19:29:24,129,78,15.4,132
02-04-2025 19:29:25,129,78,15.4,132
02-04-2025 19:29:26,106,78.5,14.3,132
02-04-2025 19:29:27,114,76.5,14.8,133
02-04-2025 19:29:28,114,76.5,14.8,133
02-04-2025 19:29:29,130,75,15.7,133
02-04-2025 19:29:30,147,75,16.3,136
02-04-2025 19:29:31,147,75,16.3,138
02-04-2025 19:29:32,117,74.5,15,139
02-04-2025 19:29:33,125,74,15.4,139
02-04-2025 19:29:34,146,74,16.3,140
02-04-2025 19:29:35,146,74,16.3,140
02-04-2025 19:29:36,147,74.5,16.3,141
02-04-2025 19:29:37,153,76,16.8,141
02-04-2025 19:29:38,140,77,16.1,141
02-04-2025 19:29:39,114,77.5,14.8,141
02-04-2025 19:29:40,129,77,15.4,141
02-04-2025 19:29:41,128,77.5,15.4,141
02-04-2025 19:29:42,127,77,15.4,141
02-04-2025 19:29:43,127,77,15.4,142
02-04-2025 19:29:44,123,77,15.2,142
02-04-2025 19:29:45,121,76.5,15.2,143
02-04-2025 19:29:46,125,76,15.4,143
02-04-2025 19:29:47,125,76,15.4,143
02-04-2025 19:29:48,104,74,14.1,144
02-04-2025 19:29:49,115,72.5,14.8,144
02-04-2025 19:29:50,133,71,15.7,144
02-04-2025 19:29:51,157,72.5,16.8,143
02-04-2025 19:29:52,162,73,17,144
02-04-2025 19:29:53,162,73,17,144
02-04-2025 19:29:54,146,76,16.3,144
02-04-2025 19:29:55,133,77,15.7,144
02-04-2025 19:29:56,122,78.5,15.2,144
02-04-2025 19:29:57,111,78.5,14.5,144
02-04-2025 19:29:58,116,78,14.8,143
02-04-2025 19:29:59,116,78,14.8,142
02-04-2025 19:30:00,121,77.5,15.2,142
02-04-2025 19:30:01,118,77,15,142
02-04-2025 19:30:02,122,77,15.2,142
02-04-2025 19:30:03,122,76,15.2,142
02-04-2025 19:30:04,122,76,15.2,143
02-04-2025 19:30:05,131,75,15.7,143
02-04-2025 19:30:06,129,74.5,15.4,143
02-04-2025 19:30:07,129,74.5,15.4,143
02-04-2025 19:30:08,148,74.5,16.6,143
02-04-2025 19:30:09,131,75.5,15.7,144
02-04-2025 19:30:10,131,75.5,15.7,144
02-04-2025 19:30:11,122,75.5,15.2,144
02-04-2025 19:30:12,121,75,15.2,144
02-04-2025 19:30:13,121,75,15.2,144
02-04-2025 19:30:14,130,74.5,15.7,144
02-04-2025 19:30:15,142,74.5,16.1,144
02-04-2025 19:30:16,142,74.5,16.1,144
02-04-2025 19:30:17,134,74,15.9,144
02-04-2025 19:30:18,124,73,15.2,145
02-04-2025 19:30:19,146,71,16.3,145
02-04-2025 19:30:20,146,71,16.3,146
02-04-2025 19:30:21,157,70,16.8,146
02-04-2025 19:30:22,160,70.5,17,146
02-04-2025 19:30:23,161,71,17,146
02-04-2025 19:30:24,161,71,17,146
02-04-2025 19:30:25,164,74,17.2,146
02-04-2025 19:30:26,149,75,16.6,146
02-04-2025 19:30:27,142,75.5,16.1,146
02-04-2025 19:30:28,142,75.5,16.1,147
02-04-2025 19:30:29,126,75.5,15.4,147
02-04-2025 19:30:30,124,74.5,15.2,148
02-04-2025 19:30:31,124,74.5,15.2,148
02-04-2025 19:30:32,134,73.5,15.9,149
02-04-2025 19:30:33,144,72.5,16.3,150
02-04-2025 19:30:34,144,72.5,16.3,150
02-04-2025 19:30:35,136,72,15.9,150
02-04-2025 19:30:36,150,71.5,16.6,150
02-04-2025 19:30:37,150,71.5,16.6,150
02-04-2025 19:30:38,159,72,17,149
02-04-2025 19:30:39,192,73.5,18.3,149
02-04-2025 19:30:40,192,73.5,18.3,149
02-04-2025 19:30:41,113,75.5,14.8,149
02-04-2025 19:30:42,120,75,15,149
02-04-2025 19:30:43,147,73,16.3,149
02-04-2025 19:30:44,153,73.5,16.8,149
02-04-2025 19:30:45,142,72.5,16.1,149
02-04-2025 19:30:46,142,72.5,16.1,149
02-04-2025 19:30:47,149,72,16.6,148
02-04-2025 19:30:49,146,72,16.3,148
02-04-2025 19:30:50,149,72.5,16.6,148
02-04-2025 19:30:51,149,72.5,16.6,148
02-04-2025 19:30:52,144,72.5,16.3,148
02-04-2025 19:30:53,134,71.5,15.9,148
02-04-2025 19:30:54,156,71.5,16.8,148
02-04-2025 19:30:55,146,72,16.3,148
02-04-2025 19:30:56,145,72,16.3,148
02-04-2025 19:30:57,145,72,16.3,148
02-04-2025 19:30:58,136,71.5,15.9,149
02-04-2025 19:30:59,146,71.5,16.3,149
02-04-2025 19:31:00,156,71.5,16.8,149
02-04-2025 19:31:01,163,72.5,17,149
02-04-2025 19:31:02,148,73,16.6,149
02-04-2025 19:31:03,148,73,16.6,148
02-04-2025 19:31:04,135,73.5,15.9,148
02-04-2025 19:31:05,124,72,15.2,148
02-04-2025 19:31:06,128,71,15.4,148
02-04-2025 19:31:07,134,70,15.9,148
02-04-2025 19:31:08,134,70,15.9,148
02-04-2025 19:31:09,152,69,16.6,148
02-04-2025 19:31:10,170,69.5,17.4,148
02-04-2025 19:31:11,168,71.5,17.2,148
02-04-2025 19:31:12,160,72.5,17,148
02-04-2025 19:31:13,136,73.5,15.9,148
