ParticipantID,ScenarioMode,Date & Time
14,Baseline,22-04-2025

Current Time,CurrentPower,CurrentCadence,CurrentSpeed,CurrentHeartRate
22-04-2025 12:09:12,29,48,7.4,147
22-04-2025 12:09:13,47,46.5,9.8,147
22-04-2025 12:09:14,45,46.5,9.6,148
22-04-2025 12:09:15,45,46.5,9.6,148
22-04-2025 12:09:16,65,46.5,11.4,148
22-04-2025 12:09:17,72,48.5,12.1,148
22-04-2025 12:09:18,64,50.5,11.4,148
22-04-2025 12:09:19,49,51.5,10.1,147
22-04-2025 12:09:20,49,51.5,10.1,147
22-04-2025 12:09:21,66,51.5,11.6,147
22-04-2025 12:09:22,72,54,12.1,147
22-04-2025 12:09:23,71,60,11.9,147
22-04-2025 12:09:24,71,60,11.9,147
22-04-2025 12:09:25,59,61.5,11,148
22-04-2025 12:09:26,58,65.5,10.7,148
22-04-2025 12:09:27,39,66,8.9,148
22-04-2025 12:09:28,39,66,8.9,149
22-04-2025 12:09:29,33,66.5,8.1,149
22-04-2025 12:09:30,49,66.5,10.1,150
22-04-2025 12:09:31,47,67,9.8,151
22-04-2025 12:09:32,53,68,10.3,151
22-04-2025 12:09:33,53,68,10.3,152
22-04-2025 12:09:34,50,68.5,10.1,152
22-04-2025 12:09:35,42,68,9.2,153
22-04-2025 12:09:36,42,68,9.2,153
22-04-2025 12:09:37,43,67.5,9.4,154
22-04-2025 12:09:38,43,69,9.4,154
22-04-2025 12:09:39,43,69,9.4,154
22-04-2025 12:09:40,48,68.5,9.8,153
22-04-2025 12:09:41,36,68,8.5,153
22-04-2025 12:09:42,36,68,8.5,152
22-04-2025 12:09:43,61,67.5,11.2,152
22-04-2025 12:09:44,90,69,13.2,152
22-04-2025 12:09:45,90,69,13.2,152
22-04-2025 12:09:46,59,73.5,11,152
22-04-2025 12:09:47,36,74.5,8.5,153
22-04-2025 12:09:48,36,74.5,8.5,153
22-04-2025 12:09:49,36,74,8.5,152
22-04-2025 12:09:50,39,74,8.9,152
22-04-2025 12:09:51,39,74,8.9,152
22-04-2025 12:09:52,83,73.5,12.8,152
22-04-2025 12:09:53,80,74,12.5,151
22-04-2025 12:09:54,80,74,12.5,151
22-04-2025 12:09:55,69,75,11.9,150
22-04-2025 12:09:56,64,76,11.4,150
22-04-2025 12:09:57,64,76,11.4,150
22-04-2025 12:09:58,58,75.5,10.7,150
22-04-2025 12:09:59,47,73.5,9.8,150
22-04-2025 12:10:00,47,73.5,9.8,151
22-04-2025 12:10:01,62,74,11.2,152
22-04-2025 12:10:02,58,74,10.7,152
22-04-2025 12:10:03,58,74,10.7,152
22-04-2025 12:10:04,54,73.5,10.5,153
22-04-2025 12:10:05,70,72,11.9,153
22-04-2025 12:10:06,93,74.5,13.4,153
22-04-2025 12:10:07,80,75.5,12.5,153
22-04-2025 12:10:08,71,76.5,11.9,153
22-04-2025 12:10:09,71,76.5,11.9,153
22-04-2025 12:10:10,45,76,9.6,154
22-04-2025 12:10:11,41,74.5,9.2,154
22-04-2025 12:10:12,52,73,10.3,155
22-04-2025 12:10:13,64,73,11.4,155
22-04-2025 12:10:14,64,73,11.4,156
22-04-2025 12:10:15,65,71.5,11.4,157
22-04-2025 12:10:16,75,71.5,12.3,157
22-04-2025 12:10:17,75,71.5,12.3,157
22-04-2025 12:10:18,85,72.5,13,157
22-04-2025 12:10:19,82,73.5,12.8,157
22-04-2025 12:10:20,82,73.5,12.8,158
22-04-2025 12:10:21,50,74,10.1,158
22-04-2025 12:10:22,55,74,10.5,158
22-04-2025 12:10:23,55,74,10.5,158
22-04-2025 12:10:24,61,73,11.2,158
22-04-2025 12:10:25,73,74,12.1,159
22-04-2025 12:10:26,73,74,12.1,159
22-04-2025 12:10:27,52,74,10.3,159
22-04-2025 12:10:28,53,73,10.3,159
22-04-2025 12:10:29,66,73.5,11.6,159
22-04-2025 12:10:30,71,73.5,11.9,159
22-04-2025 12:10:31,71,73.5,11.9,159
22-04-2025 12:10:32,74,73.5,12.1,158
22-04-2025 12:10:33,62,73,11.2,156
22-04-2025 12:10:34,63,73,11.2,156
22-04-2025 12:10:35,63,73,11.2,156
22-04-2025 12:10:36,48,72.5,9.8,156
22-04-2025 12:10:37,56,72,10.7,156
22-04-2025 12:10:38,56,72,10.7,156
22-04-2025 12:10:39,73,71,12.1,156
22-04-2025 12:10:40,65,71,11.4,157
22-04-2025 12:10:41,65,71,11.4,158
22-04-2025 12:10:42,64,71.5,11.4,158
22-04-2025 12:10:43,63,71,11.2,158
22-04-2025 12:10:44,63,71,11.2,158
22-04-2025 12:10:45,57,70.5,10.7,157
22-04-2025 12:10:46,67,70,11.6,158
22-04-2025 12:10:47,67,70,11.6,158
22-04-2025 12:10:48,102,72,14.1,158
22-04-2025 12:10:49,60,73.5,11,158
22-04-2025 12:10:50,60,73.5,11,159
22-04-2025 12:10:51,43,72,9.4,159
22-04-2025 12:10:52,50,70,10.1,160
22-04-2025 12:10:53,50,70,10.1,161
22-04-2025 12:10:54,110,67.5,14.5,161
22-04-2025 12:10:55,108,70,14.3,161
22-04-2025 12:10:56,108,70,14.3,162
22-04-2025 12:10:57,101,72.5,14.1,162
22-04-2025 12:10:58,89,73.5,13.2,163
22-04-2025 12:10:59,81,74.5,12.8,163
22-04-2025 12:11:00,71,75,11.9,163
22-04-2025 12:11:01,71,75,11.9,163
22-04-2025 12:11:02,49,73.5,10.1,163
22-04-2025 12:11:03,44,71.5,9.4,163
22-04-2025 12:11:04,87,66.5,13.2,164
22-04-2025 12:11:05,87,66.5,13.2,165
22-04-2025 12:11:06,128,67.5,15.4,165
22-04-2025 12:11:07,96,69,13.6,166
22-04-2025 12:11:08,96,69,13.6,166
